Loan Status,Current Loan Amount,Credit Score,Annual Income,dti
0,104390.0,739.0,1059497.0,0.0444
1,98406.0,684.0,660953.0,0.0861
0,217338.0,746.0,1595468.0,0.252
0,367598.0,708.0,821712.0,0.334
1,230318.0,707.0,1338778.0,0.167
0,439692.0,744.0,2278404.0,0.138
0,48246.0,655.0,787797.0,0.0447
0,564498.0,742.0,1875110.0,0.128
0,360404.0,738.0,875444.0,0.203
1,250866.0,741.0,965105.0,0.105
0,612260.0,678.0,1665692.0,0.15
1,80982.0,701.0,738245.0,0.2289
0,110440.0,750.0,1068142.0,0.0915
0,131956.0,737.0,569829.0,0.289
0,437580.0,747.0,982566.0,0.219
1,425524.0,726.0,827032.0,0.302
0,577764.0,715.0,1135098.0,0.113
0,390038.0,708.0,1039433.0,0.319
0,111364.0,732.0,1250200.0,0.224
0,222750.0,744.0,1442822.0,0.176
0,44748.0,736.0,734274.0,0.164
0,21934.0,702.0,729087.0,0.264
0,252648.0,743.0,1626951.0,0.242
1,215314.0,732.0,843125.0,0.223
0,130746.0,742.0,1674945.0,0.0844
1,52074.0,737.0,877021.0,0.0649
1,55286.0,704.0,1909880.0,0.0926
0,121572.0,710.0,1349798.0,0.185
0,116138.0,721.0,928720.0,0.0744
0,65516.0,716.0,1131564.0,0.169
0,261140.0,731.0,1597558.0,0.0788
1,131582.0,736.0,1704699.0,0.157
0,214698.0,743.0,1446280.0,0.0802
0,85844.0,716.0,688218.0,0.12
1,445940.0,653.0,1116877.0,0.296
0,212366.0,712.0,872917.0,0.274
0,336798.0,691.0,1260441.0,0.125
0,335192.0,702.0,2508779.0,0.0691
0,172348.0,719.0,753692.0,0.129
0,306592.0,688.0,1032878.0,0.221
0,440000.0,680.0,1425000.0,0.0525
0,212454.0,708.0,1146042.0,0.1927
1,360162.0,738.0,738986.0,0.296
0,476498.0,737.0,1215867.0,0.165
0,288552.0,695.0,1015968.0,0.183
0,287408.0,747.0,754566.0,0.0899
0,249546.0,724.0,2309184.0,0.0846
0,201146.0,702.0,778297.0,0.251
0,758450.0,723.0,2245800.0,0.112
0,86262.0,738.0,863208.0,0.278
1,178860.0,704.0,1062043.0,0.158
1,215270.0,726.0,855209.0,0.096
0,171820.0,742.0,797639.0,0.211
1,184690.0,736.0,945535.0,0.113
0,216040.0,727.0,932881.0,0.206
1,668976.0,691.0,2311008.0,0.183
0,417164.0,709.0,1002364.0,0.111
1,60962.0,746.0,285893.0,0.2265
1,525096.0,748.0,1011028.0,0.166
0,158136.0,690.0,866476.0,0.0378
0,225126.0,720.0,731044.0,0.118
0,26400.0,659.0,1330532.0,0.22
0,296274.0,725.0,583737.0,0.284
0,393976.0,630.0,1455533.0,0.176
1,55946.0,727.0,501771.0,0.207
0,272646.0,744.0,1506928.0,0.208
0,725406.0,724.0,2432000.0,0.18
0,612304.0,747.0,1794170.0,0.0953
0,257400.0,720.0,703950.0,0.0534
1,279488.0,700.0,626373.0,0.131
1,324368.0,741.0,1792802.0,0.0455
0,605836.0,746.0,1950863.0,0.243
0,223168.0,705.0,1252784.0,0.197
1,415910.0,693.0,1126890.0,0.131
0,324060.0,683.0,699656.0,0.266
0,39006.0,717.0,291992.0,0.248
1,232760.0,725.0,654493.0,0.248
0,176528.0,702.0,1010021.0,0.0589
0,338162.0,695.0,753692.0,0.335
0,486002.0,688.0,1217957.0,0.245
0,46596.0,705.0,692664.0,0.178
0,311960.0,702.0,1393517.0,0.0756
0,71698.0,718.0,676324.0,0.0605
0,638660.0,656.0,1226032.0,0.255
0,215974.0,741.0,1865230.0,0.162
0,731852.0,677.0,1438680.0,0.209
0,21824.0,748.0,622041.0,0.1189
0,255662.0,724.0,763040.0,0.229
0,467324.0,723.0,1326086.0,0.111
1,80234.0,730.0,461928.0,0.199
0,377674.0,737.0,753084.0,0.237
0,112508.0,746.0,2055515.0,0.0324
0,355124.0,701.0,1533528.0,0.178
1,135124.0,737.0,583509.0,0.243
0,66550.0,745.0,1245374.0,0.306
1,129668.0,744.0,466602.0,0.28
0,216106.0,742.0,1343794.0,0.2072
1,128986.0,747.0,1142622.0,0.173
0,624250.0,702.0,2672540.0,0.105
1,366014.0,726.0,1072493.0,0.238
0,501138.0,713.0,1518632.0,0.116
0,555170.0,684.0,1150716.0,0.24
0,51414.0,744.0,386118.0,0.214
0,327294.0,738.0,1224873.0,0.188
0,195096.0,717.0,664468.0,0.27
0,212256.0,727.0,907212.0,0.268
0,120274.0,747.0,779095.0,0.208
0,218878.0,747.0,1058642.0,0.126
1,186362.0,708.0,492328.0,0.207
0,35816.0,720.0,1198501.0,0.201
1,48268.0,720.0,217911.0,0.221
1,317152.0,713.0,972990.0,0.229
1,386408.0,709.0,1019711.0,0.227
0,152746.0,699.0,1225006.0,0.105
0,264748.0,744.0,1238458.0,0.116
0,313456.0,710.0,932482.0,0.27
0,130064.0,738.0,936130.0,0.146
0,43626.0,696.0,1676465.0,0.139
0,108174.0,750.0,1603144.0,0.0792
0,445192.0,707.0,1230345.0,0.178
0,219758.0,708.0,873031.0,0.244
1,127952.0,733.0,1222536.0,0.1578
0,699006.0,707.0,1886510.0,0.104
0,191092.0,728.0,1875490.0,0.129
0,129976.0,719.0,561222.0,0.214
0,536492.0,720.0,1061834.0,0.159
0,262460.0,696.0,793364.0,0.273
0,173712.0,723.0,656355.0,0.219
0,453530.0,667.0,1506472.0,0.132
0,538450.0,692.0,1860100.0,0.225
0,234102.0,715.0,1097516.0,0.22
0,155078.0,745.0,1626305.0,0.224
0,198484.0,743.0,952280.0,0.197
0,120472.0,711.0,677502.0,0.153
1,207636.0,738.0,933945.0,0.0259
0,173118.0,714.0,672790.0,0.314
0,109318.0,736.0,1888220.0,0.2069
1,225060.0,742.0,796917.0,0.269
0,394900.0,747.0,1686269.0,0.113
0,198616.0,717.0,773072.0,0.256
0,756932.0,677.0,1561382.0,0.223
1,399168.0,730.0,1398096.0,0.102
0,429264.0,715.0,704387.0,0.16
0,65692.0,684.0,1040193.0,0.202
0,306240.0,714.0,1205683.0,0.0968
0,256454.0,707.0,1045627.0,0.342
0,306130.0,714.0,1605158.0,0.136
1,171952.0,729.0,742520.0,0.22
0,324258.0,735.0,2427022.0,0.169
0,108064.0,715.0,563844.0,0.126
0,111012.0,699.0,325945.0,0.0742
0,325512.0,713.0,930601.0,0.194
0,67562.0,719.0,1264279.0,0.185
0,78430.0,699.0,620977.0,0.22
0,218174.0,731.0,1168215.0,0.133
0,449680.0,739.0,1747620.0,0.249
0,269478.0,715.0,930905.0,0.337
1,212058.0,690.0,763116.0,0.115
0,213752.0,747.0,1153794.0,0.1982
0,112706.0,744.0,973275.0,0.0948
0,150216.0,740.0,1760597.0,0.0651
0,327008.0,737.0,941355.0,0.0478
0,214522.0,723.0,518757.0,0.149
0,543466.0,748.0,1163978.0,0.109
1,238854.0,703.0,693861.0,0.288
0,352396.0,699.0,1141254.0,0.21
0,673464.0,739.0,2617326.0,0.118
0,257444.0,739.0,1037609.0,0.208
0,642246.0,691.0,1207830.0,0.125
0,112728.0,736.0,584079.0,0.165
0,237930.0,711.0,1245374.0,0.294
0,287386.0,705.0,700967.0,0.0006
0,545842.0,676.0,1123660.0,0.388
0,670758.0,665.0,2124067.0,0.196
1,613668.0,738.0,1608787.0,0.2341
0,245278.0,683.0,916009.0,0.205
0,398222.0,719.0,1108175.0,0.243
0,153362.0,746.0,1892210.0,0.1216
0,85954.0,718.0,556719.0,0.0404
1,308858.0,733.0,1095559.0,0.13
1,718916.0,697.0,2522364.0,0.0385
1,261052.0,747.0,2160528.0,0.135
0,138534.0,703.0,1215126.0,0.134
0,217470.0,747.0,1877219.0,0.078
1,644094.0,734.0,2225052.0,0.188
0,244420.0,696.0,2461184.0,0.154
0,189376.0,733.0,1127916.0,0.199
0,108856.0,672.0,1692045.0,0.168
0,216194.0,731.0,552539.0,0.235
1,107492.0,681.0,807576.0,0.0585
0,455532.0,716.0,1121285.0,0.0687
1,204600.0,719.0,1007019.0,0.191
0,505912.0,747.0,1238952.0,0.134
0,172040.0,730.0,479275.0,0.196
0,441452.0,720.0,869288.0,0.286
0,111078.0,745.0,1841879.0,0.0616
0,444840.0,728.0,916275.0,0.144
0,178178.0,747.0,827127.0,0.0645
0,371272.0,681.0,890929.0,0.254
1,432168.0,693.0,1404632.0,0.207
1,268708.0,730.0,870219.0,0.2269
0,215886.0,707.0,783085.0,0.135
0,544940.0,708.0,1780870.0,0.1105
0,789096.0,681.0,2433900.0,0.197
0,444444.0,704.0,1458592.0,0.212
0,536976.0,668.0,1780775.0,0.185
0,223080.0,721.0,2022930.0,0.0853
0,329780.0,679.0,918194.0,0.104
0,116930.0,724.0,1320557.0,0.0942
0,167772.0,719.0,835943.0,0.172
1,392722.0,748.0,1168215.0,0.155
0,120164.0,737.0,741228.0,0.118
1,217514.0,654.0,525996.0,0.114
1,234058.0,707.0,2467530.0,0.0687
0,223234.0,724.0,1156758.0,0.0588
0,428846.0,703.0,823042.0,0.202
0,348348.0,709.0,846108.0,0.0984
0,43758.0,701.0,1228464.0,0.0733
0,411730.0,725.0,2621164.0,0.0825
1,215578.0,665.0,595783.0,0.167
0,198308.0,706.0,846431.0,0.0674
1,292490.0,739.0,1029857.0,0.253
0,220880.0,744.0,1239940.0,0.0174
0,110286.0,736.0,969513.0,0.152
0,249480.0,708.0,1124154.0,0.0846
0,334400.0,735.0,1058908.0,0.23
1,325578.0,747.0,749816.0,0.207
0,111034.0,701.0,1150716.0,0.27
1,420684.0,746.0,810616.0,0.229
0,267806.0,692.0,1060048.0,0.121
0,346544.0,722.0,972686.0,0.297
0,24684.0,724.0,697547.0,0.315
1,207680.0,733.0,529511.0,0.172
0,110836.0,742.0,765700.0,0.0534
0,676170.0,744.0,1557240.0,0.141
1,185306.0,716.0,1223771.0,0.176
0,782936.0,715.0,1719405.0,0.205
0,215798.0,725.0,1358994.0,0.0221
0,270116.0,746.0,1652468.0,0.123
0,585266.0,706.0,1273000.0,0.195
0,265320.0,744.0,916560.0,0.172
0,432168.0,714.0,2090114.0,0.104
1,324258.0,695.0,896135.0,0.283
0,434236.0,728.0,1828237.0,0.1258
0,457402.0,670.0,903526.0,0.297
1,335258.0,737.0,1534516.0,0.198
1,291500.0,609.0,840731.0,0.29
0,194722.0,718.0,1643481.0,0.133
0,328152.0,699.0,944680.0,0.229
0,29172.0,696.0,406942.0,0.261
1,229790.0,678.0,2351250.0,0.198
0,609092.0,750.0,1690848.0,0.121
0,166232.0,723.0,1152312.0,0.193
0,670538.0,603.0,1302849.0,0.259
0,206602.0,741.0,1607666.0,0.139
0,301620.0,724.0,1068674.0,0.268
0,283052.0,714.0,1062442.0,0.299
0,607926.0,647.0,1807166.0,0.157
0,446028.0,693.0,2118633.0,0.0911
1,531850.0,749.0,1626799.0,0.0483
1,492536.0,693.0,1070707.0,0.237
1,107448.0,692.0,668059.0,0.0863
1,184492.0,741.0,758708.0,0.223
0,483010.0,749.0,1536112.0,0.214
0,267586.0,722.0,1315237.0,0.231
0,342144.0,696.0,671593.0,0.189
1,475332.0,667.0,988969.0,0.142
0,384648.0,745.0,1267110.0,0.247
0,206074.0,682.0,578930.0,0.236
0,248952.0,713.0,1156150.0,0.322
0,322652.0,733.0,724470.0,0.183
1,193996.0,735.0,2233944.0,0.0443
0,87648.0,746.0,305102.0,0.209
1,781088.0,731.0,1541888.0,0.179
1,621918.0,715.0,2148425.0,0.117
0,133914.0,699.0,1831182.0,0.113
0,286968.0,719.0,1408185.0,0.171
0,568392.0,712.0,1906916.0,0.214
1,431948.0,671.0,932615.0,0.132
0,479490.0,747.0,1223524.0,0.278
0,352418.0,745.0,1512305.0,0.0651
0,408540.0,718.0,1335054.0,0.189
1,300388.0,692.0,1152996.0,0.268
0,327800.0,749.0,1226735.0,0.192
0,188672.0,652.0,1008748.0,0.0372
0,225126.0,725.0,1263785.0,0.144
1,450208.0,658.0,1030370.0,0.146
0,328658.0,731.0,1589464.0,0.152
0,399630.0,712.0,1335985.0,0.26
1,365178.0,714.0,788614.0,0.16
0,86218.0,720.0,468255.0,0.326
0,460284.0,639.0,1211497.0,0.131
1,179256.0,702.0,677312.0,0.11
0,132330.0,692.0,761900.0,0.169
0,324500.0,711.0,971508.0,0.246
0,643500.0,739.0,1852500.0,0.132
1,172370.0,742.0,800166.0,0.311
1,262790.0,728.0,756504.0,0.164
0,292952.0,649.0,2062260.0,0.107
0,380050.0,698.0,1520817.0,0.144
0,360998.0,729.0,2319672.0,0.0886
0,354530.0,724.0,822890.0,0.2294
0,218350.0,676.0,1282310.0,0.0657
0,112904.0,749.0,1337353.0,0.11
0,244310.0,743.0,1216361.0,0.244
0,118184.0,704.0,286330.0,0.308
0,68244.0,740.0,1871310.0,0.0176
0,422092.0,723.0,1013384.0,0.138
1,132814.0,717.0,1022523.0,0.306
0,218416.0,716.0,867711.0,0.177
0,436788.0,720.0,980780.0,0.0941
0,43890.0,749.0,1326808.0,0.0567
0,173646.0,710.0,875026.0,0.1913
0,438372.0,737.0,1703673.0,0.129
0,44924.0,647.0,582027.0,0.0344
0,257840.0,741.0,835088.0,0.222
0,337766.0,746.0,1050111.0,0.186
0,116138.0,718.0,361399.0,0.18
0,558866.0,685.0,1835989.0,0.178
0,529496.0,721.0,1043024.0,0.157
0,189244.0,645.0,482125.0,0.152
1,131538.0,737.0,1098143.0,0.29
1,239360.0,730.0,563787.0,0.209
0,519178.0,715.0,1120962.0,0.185
0,187726.0,725.0,694811.0,0.293
0,78452.0,724.0,941070.0,0.287
0,427328.0,710.0,1029895.0,0.27
0,105798.0,689.0,228437.0,0.375
0,326744.0,724.0,1693071.0,0.196
0,336006.0,739.0,2321496.0,0.0471
0,213664.0,736.0,776948.0,0.124
1,64460.0,725.0,280706.0,0.15
0,200706.0,701.0,655899.0,0.226
0,208582.0,691.0,1262797.0,0.2485
0,137610.0,735.0,1114122.0,0.0928
0,206690.0,655.0,1499176.0,0.182
0,540518.0,687.0,1556024.0,0.211
1,347688.0,703.0,1058699.0,0.107
0,211508.0,722.0,908010.0,0.173
0,175934.0,739.0,816677.0,0.0553
0,396506.0,721.0,1750280.0,0.0925
0,143352.0,699.0,671783.0,0.212
1,242748.0,680.0,795910.0,0.134
0,65230.0,741.0,1107776.0,0.0616
1,265716.0,719.0,658312.0,0.218
0,387244.0,725.0,2316480.0,0.0222
0,334158.0,674.0,1074013.0,0.1006
1,191686.0,710.0,1166334.0,0.139
0,323840.0,672.0,1277161.0,0.142
0,348612.0,719.0,715065.0,0.323
1,265760.0,711.0,994612.0,0.181
0,106766.0,728.0,1786608.0,0.148
0,109890.0,718.0,778145.0,0.0934
0,221716.0,719.0,1131906.0,0.222
0,510488.0,685.0,1102171.0,0.163
1,352000.0,716.0,1140000.0,0.0708
0,74272.0,740.0,1072303.0,0.114
0,215666.0,691.0,651909.0,0.0549
0,108240.0,721.0,1458136.0,0.204
0,436480.0,679.0,2261760.0,0.105
1,439868.0,738.0,893855.0,0.182
0,433928.0,747.0,1030579.0,0.16
0,356422.0,723.0,1303932.0,0.141
0,544346.0,684.0,1692387.0,0.0249
0,440220.0,661.0,1083551.0,0.192
0,394174.0,654.0,1915846.0,0.144
1,259512.0,713.0,1251359.0,0.248
1,90090.0,711.0,1653437.0,0.201
0,218020.0,737.0,860491.0,0.0893
0,197472.0,720.0,909530.0,0.229
0,717794.0,646.0,1549792.0,0.204
0,216414.0,706.0,1682127.0,0.0843
0,215512.0,708.0,1535048.0,0.0729
1,429220.0,731.0,1297415.0,0.236
0,263626.0,744.0,1290195.0,0.274
0,264924.0,749.0,2497721.0,0.0803
1,213356.0,729.0,799083.0,0.0947
0,268664.0,740.0,1102171.0,0.299
0,174108.0,643.0,1221662.0,0.1038
0,506264.0,633.0,1821796.0,0.141
0,482944.0,696.0,1327872.0,0.105
0,32406.0,732.0,1586253.0,0.0772
0,454058.0,749.0,2644116.0,0.0445
0,352880.0,670.0,1055868.0,0.327
1,335060.0,681.0,1936955.0,0.13
0,266992.0,745.0,864671.0,0.02
0,403172.0,738.0,1973074.0,0.0696
0,284328.0,677.0,1818908.0,0.152
1,242528.0,698.0,582730.0,0.277
0,157410.0,743.0,699124.0,0.15
0,472450.0,747.0,1398913.0,0.154
0,772552.0,717.0,1620339.0,0.141
1,171710.0,731.0,926820.0,0.158
0,240240.0,743.0,1400566.0,0.1687
0,44088.0,735.0,868224.0,0.1758
0,224730.0,747.0,873392.0,0.0533
0,225280.0,743.0,778240.0,0.119
1,324830.0,717.0,709916.0,0.219
0,752686.0,715.0,1671525.0,0.115
1,112442.0,724.0,1420782.0,0.196
0,520608.0,748.0,1386316.0,0.207
0,172040.0,731.0,612902.0,0.218
1,215138.0,734.0,1746461.0,0.0785
1,345664.0,719.0,1306060.0,0.165
0,37752.0,715.0,767372.0,0.179
1,156266.0,737.0,965998.0,0.27
0,197714.0,746.0,1081480.0,0.08
1,549890.0,713.0,1082791.0,0.202
0,257950.0,730.0,851466.0,0.272
0,171820.0,719.0,649249.0,0.0641
1,321794.0,720.0,741076.0,0.203
0,154506.0,718.0,732963.0,0.0834
0,404404.0,748.0,2522364.0,0.0326
1,22198.0,747.0,1437407.0,0.0242
0,113784.0,723.0,786125.0,0.205
1,357808.0,586.0,1030066.0,0.291
0,130064.0,710.0,936035.0,0.161
0,757768.0,716.0,2393335.0,0.109
1,151096.0,721.0,671137.0,0.23
1,300674.0,737.0,1813854.0,0.2173
0,369754.0,683.0,1257971.0,0.27
0,335786.0,704.0,1159950.0,0.191
0,216062.0,724.0,2145898.0,0.185
0,86592.0,750.0,1065786.0,0.196
0,329384.0,710.0,738644.0,0.243
1,131318.0,732.0,1361027.0,0.176
0,132308.0,716.0,721601.0,0.0919
0,108614.0,701.0,1838345.0,0.239
0,210650.0,707.0,1705554.0,0.136
1,174592.0,685.0,452352.0,0.258
0,268994.0,751.0,1490645.0,0.0818
1,71258.0,722.0,719549.0,0.21
1,269896.0,696.0,1482912.0,0.102
0,360624.0,734.0,1206861.0,0.194
0,359876.0,718.0,961571.0,0.302
0,568656.0,690.0,1408033.0,0.235
1,554510.0,732.0,1877181.0,0.177
0,402336.0,696.0,1544320.0,0.179
0,550330.0,733.0,1996197.0,0.0453
0,336490.0,686.0,1263538.0,0.238
1,441408.0,738.0,868604.0,0.165
0,261008.0,749.0,1744029.0,0.264
1,151118.0,738.0,932235.0,0.285
1,313698.0,747.0,1411035.0,0.162
0,614394.0,724.0,1705554.0,0.103
1,199078.0,721.0,1031548.0,0.241
0,626098.0,748.0,2413950.0,0.106
0,54868.0,701.0,473822.0,0.101
0,396484.0,723.0,1141368.0,0.252
1,110726.0,710.0,1606526.0,0.122
0,151272.0,698.0,1022846.0,0.0491
0,755150.0,723.0,1490664.0,0.199
0,267388.0,745.0,2309184.0,0.105
0,80102.0,747.0,1479530.0,0.101
1,288222.0,659.0,734027.0,0.327
1,419298.0,687.0,1524712.0,0.191
1,76186.0,705.0,451117.0,0.0995
1,105248.0,652.0,1117181.0,0.339
0,266486.0,706.0,1304141.0,0.259
0,224994.0,735.0,1282462.0,0.166
0,206382.0,665.0,1336802.0,0.199
1,297330.0,732.0,803035.0,0.135
0,720126.0,676.0,1920919.0,0.199
0,393778.0,710.0,1757101.0,0.107
1,370282.0,680.0,999001.0,0.134
0,436876.0,721.0,886654.0,0.153
0,270204.0,749.0,1633506.0,0.23
0,87934.0,729.0,1180964.0,0.239
0,220176.0,747.0,1357683.0,0.0921
0,499884.0,737.0,1126206.0,0.299
0,433466.0,748.0,947720.0,0.154
0,660132.0,714.0,1520304.0,0.241
0,269852.0,709.0,1495471.0,0.0843
0,467082.0,724.0,1260574.0,0.0894
0,314468.0,629.0,921462.0,0.178
1,135102.0,727.0,795511.0,0.28
0,259116.0,735.0,2237820.0,0.107
0,249194.0,738.0,1056818.0,0.264
0,265342.0,738.0,1283127.0,0.222
0,446908.0,685.0,1583935.0,0.21
0,563530.0,738.0,2316613.0,0.138
1,535084.0,682.0,1347822.0,0.234
0,111826.0,744.0,521512.0,0.287
1,301576.0,727.0,525160.0,0.27
0,434632.0,615.0,1557753.0,0.112
0,110946.0,718.0,1628889.0,0.166
0,262966.0,746.0,757036.0,0.113
0,57552.0,739.0,439622.0,0.322
1,44660.0,715.0,867749.0,0.1061
0,109670.0,740.0,852359.0,0.314
0,529848.0,694.0,1151172.0,0.29
0,348766.0,712.0,1351546.0,0.341
1,650826.0,648.0,1592561.0,0.199
0,420244.0,703.0,728707.0,0.254
0,466972.0,722.0,1442328.0,0.1748
0,131846.0,730.0,1518176.0,0.116
0,304722.0,731.0,558942.0,0.182
0,176660.0,705.0,1844444.0,0.1519
1,220528.0,664.0,914185.0,0.172
0,448624.0,709.0,1356068.0,0.138
0,460372.0,701.0,1322153.0,0.0917
0,233332.0,724.0,921272.0,0.162
0,174284.0,751.0,1625678.0,0.0732
0,553080.0,657.0,2178122.0,0.1357
0,234102.0,728.0,1141710.0,0.057
0,163548.0,739.0,405859.0,0.123
0,219648.0,681.0,777822.0,0.127
0,262284.0,738.0,1653589.0,0.143
0,66770.0,733.0,358701.0,0.153
0,328944.0,663.0,1231048.0,0.253
0,288508.0,661.0,808583.0,0.0533
1,173492.0,728.0,561906.0,0.155
1,131384.0,739.0,945630.0,0.298
0,649374.0,675.0,1682469.0,0.236
1,26708.0,715.0,192166.0,0.0828
0,223608.0,739.0,869022.0,0.176
0,182358.0,724.0,648508.0,0.132
1,557040.0,640.0,1828104.0,0.12
0,94358.0,681.0,379050.0,0.0816
0,549450.0,728.0,2372625.0,0.132
0,263846.0,724.0,759544.0,0.211
0,189310.0,735.0,488262.0,0.315
0,545006.0,716.0,1331444.0,0.296
0,371822.0,731.0,2198110.0,0.19
0,337040.0,724.0,1086667.0,0.106
0,240328.0,696.0,1124496.0,0.316
1,68662.0,720.0,807595.0,0.389
1,414194.0,713.0,797012.0,0.316
0,352462.0,721.0,2187850.0,0.224
0,675048.0,732.0,2444806.0,0.135
0,620620.0,712.0,1835058.0,0.179
0,313874.0,742.0,2129919.0,0.137
0,474144.0,657.0,1139601.0,0.247
0,120912.0,735.0,801154.0,0.066
0,448404.0,717.0,968145.0,0.214
0,78034.0,732.0,936130.0,0.0223
1,115434.0,737.0,722019.0,0.295
0,264946.0,746.0,858078.0,0.156
0,254034.0,674.0,1304198.0,0.327
0,146322.0,704.0,595384.0,0.131
1,220858.0,704.0,1907410.0,0.129
0,429880.0,748.0,1949115.0,0.137
0,343200.0,726.0,1389375.0,0.142
0,194920.0,740.0,1253145.0,0.186
0,159962.0,747.0,690764.0,0.139
0,358688.0,721.0,1770173.0,0.246
0,661716.0,717.0,1619199.0,0.265
0,222662.0,716.0,1538392.0,0.151
0,440044.0,745.0,1900190.0,0.157
1,556292.0,729.0,1683400.0,0.177
0,225192.0,710.0,1166904.0,0.106
0,358688.0,729.0,1161660.0,0.0804
0,133848.0,750.0,2620176.0,0.0306
0,528836.0,718.0,1140912.0,0.2093
0,219846.0,711.0,572451.0,0.275
0,200882.0,672.0,1044639.0,0.224
1,165616.0,740.0,1087009.0,0.0465
0,219208.0,745.0,1448275.0,0.145
0,99616.0,741.0,1926467.0,0.0683
1,261734.0,742.0,941830.0,0.171
0,202488.0,687.0,668002.0,0.194
0,655138.0,700.0,1874844.0,0.232
1,142912.0,711.0,1060675.0,0.0779
1,224224.0,718.0,1084425.0,0.265
0,66836.0,715.0,692550.0,0.205
0,218988.0,736.0,1365131.0,0.131
0,172744.0,725.0,1398647.0,0.0525
0,346478.0,744.0,2094598.0,0.0791
1,48488.0,683.0,1142166.0,0.141
0,332486.0,657.0,593427.0,0.1119
0,782716.0,703.0,2510755.0,0.174
1,788634.0,683.0,1731926.0,0.179
1,273922.0,704.0,1038616.0,0.151
0,101926.0,711.0,511442.0,0.2265
0,467940.0,725.0,1010325.0,0.0775
0,245234.0,705.0,813162.0,0.274
0,88352.0,696.0,992047.0,0.0215
1,450296.0,739.0,864120.0,0.258
1,234278.0,734.0,2081583.0,0.176
0,445104.0,672.0,2104630.0,0.1588
1,179080.0,727.0,502645.0,0.323
0,516538.0,721.0,2323472.0,0.189
0,268466.0,722.0,2318532.0,0.112
1,502810.0,636.0,1453937.0,0.184
0,109406.0,732.0,944775.0,0.217
0,402094.0,745.0,1504819.0,0.113
0,134288.0,721.0,1198387.0,0.103
0,206756.0,726.0,529872.0,0.294
0,37598.0,690.0,222718.0,0.185
0,157080.0,720.0,1280125.0,0.193
0,33484.0,722.0,1530108.0,0.148
0,109978.0,751.0,1044696.0,0.19
0,66132.0,718.0,761520.0,0.112
0,505252.0,725.0,975555.0,0.225
0,108570.0,742.0,720119.0,0.1084
0,130064.0,736.0,936035.0,0.111
0,255156.0,737.0,862277.0,0.12
0,139414.0,726.0,526794.0,0.182
0,175890.0,706.0,856900.0,0.219
0,388168.0,693.0,1042929.0,0.0
1,132682.0,718.0,630268.0,0.0844
0,108702.0,747.0,600761.0,0.174
0,218944.0,727.0,718542.0,0.194
0,132660.0,720.0,553755.0,0.0911
1,337634.0,728.0,653144.0,0.0804
0,431420.0,749.0,1490360.0,0.0221
0,54098.0,739.0,411027.0,0.171
0,49038.0,716.0,577467.0,0.162
1,553080.0,740.0,1910640.0,0.0157
0,178860.0,681.0,714457.0,0.191
0,573936.0,723.0,2001783.0,0.239
0,405284.0,724.0,849110.0,0.203
0,542960.0,715.0,1688112.0,0.115
0,203126.0,713.0,462650.0,0.0845
0,400466.0,717.0,2401847.0,0.0838
1,466532.0,665.0,1581902.0,0.195
0,195184.0,712.0,483037.0,0.228
0,441848.0,724.0,1211573.0,0.0911
0,108438.0,682.0,599298.0,0.0776
0,516010.0,678.0,1949723.0,0.188
0,611754.0,734.0,2736000.0,0.1399
1,158642.0,729.0,744705.0,0.0846
0,176880.0,736.0,1107510.0,0.0521
0,323004.0,722.0,725287.0,0.116
0,121308.0,692.0,1164168.0,0.182
1,224224.0,727.0,1549260.0,0.0633
1,302126.0,651.0,675792.0,0.331
0,649594.0,740.0,1577703.0,0.0758
1,432872.0,625.0,1364523.0,0.141
0,268114.0,689.0,545851.0,0.214
1,179300.0,705.0,1355004.0,0.077
0,133980.0,704.0,964250.0,0.0629
0,213422.0,739.0,2572733.0,0.136
1,288838.0,677.0,661409.0,0.234
0,187176.0,739.0,596543.0,0.0941
0,218746.0,741.0,1020148.0,0.132
0,309452.0,737.0,1577532.0,0.146
0,43208.0,750.0,933090.0,0.323
1,219494.0,720.0,1118416.0,0.213
0,786720.0,738.0,2124789.0,0.0907
1,512226.0,674.0,1555036.0,0.272
1,167596.0,739.0,690156.0,0.184
1,219296.0,692.0,548739.0,0.307
0,124982.0,729.0,578208.0,0.234
0,283250.0,696.0,684209.0,0.0482
0,442024.0,738.0,916199.0,0.0303
0,261888.0,739.0,716224.0,0.112
0,128722.0,730.0,889390.0,0.191
1,243430.0,726.0,1436685.0,0.343
1,497904.0,748.0,1832208.0,0.2085
0,221034.0,693.0,819128.0,0.2064
0,464486.0,733.0,1022637.0,0.0957
1,131164.0,743.0,622991.0,0.1953
0,421014.0,747.0,932064.0,0.141
0,373010.0,745.0,1649029.0,0.056
1,363902.0,736.0,876983.0,0.201
0,264286.0,737.0,1570369.0,0.1702
0,318890.0,729.0,1147524.0,0.135
0,109802.0,728.0,1137948.0,0.074
0,473176.0,686.0,2023823.0,0.181
0,259072.0,750.0,1277161.0,0.0955
0,71214.0,699.0,1057027.0,0.111
0,142868.0,746.0,624644.0,0.174
1,534710.0,746.0,1924130.0,0.139
0,222750.0,727.0,1981472.0,0.144
0,394460.0,743.0,984143.0,0.0542
0,140580.0,739.0,578151.0,0.072
1,144232.0,728.0,1188127.0,0.236
1,99462.0,727.0,916294.0,0.14
1,501996.0,682.0,1492070.0,0.123
